user_id,date,source,plan
208,2023-05-31,organico,free
208,2023-06-30,organico,free
208,2023-07-31,organico,free
208,2023-08-31,organico,free
208,2023-09-30,organico,free
208,2023-10-31,organico,free
208,2023-11-30,organico,free
208,2023-12-31,organico,free
209,2023-05-31,organico,premium
209,2023-06-30,organico,premium
209,2023-07-31,organico,premium
209,2023-08-31,organico,premium
209,2023-09-30,organico,premium
209,2023-10-31,organico,premium
209,2023-11-30,organico,premium
209,2023-12-31,organico,premium
210,2023-02-28,organico,free
210,2023-03-28,organico,free
210,2023-04-28,organico,free
210,2023-05-28,organico,free
210,2023-06-28,organico,free
210,2023-07-28,organico,free
210,2023-08-28,organico,free
210,2023-09-28,organico,free
210,2023-10-28,organico,free
211,2023-01-31,organico,free
211,2023-02-28,organico,free
211,2023-03-31,organico,free
211,2023-04-30,organico,free
211,2023-05-31,organico,free
211,2023-06-30,organico,free
212,2023-07-31,ads,free
212,2023-08-31,ads,free
212,2023-09-30,ads,free
212,2023-10-31,ads,free
212,2023-11-30,ads,free
213,2023-12-31,indicacao,free
214,2023-11-30,indicacao,free
214,2023-12-30,indicacao,free
215,2023-01-31,ads,free
215,2023-02-28,ads,free
215,2023-03-31,ads,free
215,2023-04-30,ads,free
215,2023-05-31,ads,free
215,2023-06-30,ads,free
215,2023-07-31,ads,free
215,2023-08-31,ads,free
216,2023-11-30,ads,free
216,2023-12-30,ads,free
217,2023-05-31,organico,free
217,2023-06-30,organico,free
217,2023-07-31,organico,free
217,2023-08-31,organico,free
217,2023-09-30,organico,free
217,2023-10-31,organico,free
217,2023-11-30,organico,free
217,2023-12-31,organico,free
218,2023-04-30,organico,free
218,2023-05-30,organico,free
219,2023-08-31,organico,free
219,2023-09-30,organico,free
219,2023-10-31,organico,free
220,2023-06-30,organico,free
221,2023-09-30,organico,free
221,2023-10-30,organico,free
222,2023-05-31,indicacao,free
222,2023-06-30,indicacao,free
222,2023-07-31,indicacao,free
223,2023-06-30,indicacao,free
223,2023-07-30,indicacao,free
223,2023-08-30,indicacao,free
223,2023-09-30,indicacao,free
223,2023-10-30,indicacao,free
223,2023-11-30,indicacao,free
223,2023-12-30,indicacao,free
224,2023-10-31,organico,free
225,2023-04-30,ads,free
225,2023-05-30,ads,free
225,2023-06-30,ads,free
225,2023-07-30,ads,free
225,2023-08-30,ads,free
225,2023-09-30,ads,free
226,2023-09-30,organico,free
226,2023-10-30,organico,free
226,2023-11-30,organico,free
226,2023-12-30,organico,free
227,2023-01-31,organico,free
227,2023-02-28,organico,free
227,2023-03-31,organico,free
227,2023-04-30,organico,free
227,2023-05-31,organico,free
227,2023-06-30,organico,free
227,2023-07-31,organico,free
227,2023-08-31,organico,free
227,2023-09-30,organico,free
227,2023-10-31,organico,free
228,2023-05-31,ads,free
228,2023-06-30,ads,free
228,2023-07-31,ads,free
228,2023-08-31,ads,free
228,2023-09-30,ads,free
228,2023-10-31,ads,free
229,2023-04-30,organico,free
229,2023-05-30,organico,free
229,2023-06-30,organico,free
229,2023-07-30,organico,free
229,2023-08-30,organico,free
229,2023-09-30,organico,free
229,2023-10-30,organico,free
229,2023-11-30,organico,free
230,2023-05-31,organico,free
230,2023-06-30,organico,free
231,2023-11-30,ads,free
231,2023-12-30,ads,free
232,2023-10-31,organico,free
232,2023-11-30,organico,free
232,2023-12-31,organico,free
233,2023-10-31,organico,free
233,2023-11-30,organico,free
233,2023-12-31,organico,free
234,2023-10-31,indicacao,free
234,2023-11-30,indicacao,free
234,2023-12-31,indicacao,free
235,2023-02-28,ads,free
235,2023-03-28,ads,free
235,2023-04-28,ads,free
235,2023-05-28,ads,free
235,2023-06-28,ads,free
235,2023-07-28,ads,free
235,2023-08-28,ads,free
235,2023-09-28,ads,free
235,2023-10-28,ads,free
235,2023-11-28,ads,free
235,2023-12-28,ads,free
236,2023-12-31,organico,premium
237,2023-08-31,organico,free
238,2023-12-31,organico,free
239,2023-08-31,ads,premium
240,2023-05-31,indicacao,premium
240,2023-06-30,indicacao,premium
240,2023-07-31,indicacao,premium
240,2023-08-31,indicacao,premium
240,2023-09-30,indicacao,premium
240,2023-10-31,indicacao,premium
241,2023-07-31,indicacao,premium
241,2023-08-31,indicacao,premium
241,2023-09-30,indicacao,premium
241,2023-10-31,indicacao,premium
241,2023-11-30,indicacao,premium
241,2023-12-31,indicacao,premium
242,2023-03-31,organico,free
242,2023-04-30,organico,free
242,2023-05-31,organico,free
242,2023-06-30,organico,free
242,2023-07-31,organico,free
242,2023-08-31,organico,free
242,2023-09-30,organico,free
242,2023-10-31,organico,free
242,2023-11-30,organico,free
243,2023-05-31,organico,premium
243,2023-06-30,organico,premium
243,2023-07-31,organico,premium
243,2023-08-31,organico,premium
243,2023-09-30,organico,premium
244,2023-10-31,organico,free
244,2023-11-30,organico,free
244,2023-12-31,organico,free
245,2023-10-31,indicacao,free
245,2023-11-30,indicacao,free
246,2023-11-30,ads,free
246,2023-12-30,ads,free
247,2023-11-30,organico,free
247,2023-12-30,organico,free
248,2023-09-30,organico,free
248,2023-10-30,organico,free
248,2023-11-30,organico,free
248,2023-12-30,organico,free
249,2023-01-31,organico,free
249,2023-02-28,organico,free
249,2023-03-31,organico,free
249,2023-04-30,organico,free
249,2023-05-31,organico,free
249,2023-06-30,organico,free
250,2023-10-31,organico,free
250,2023-11-30,organico,free
250,2023-12-31,organico,free
251,2023-01-31,indicacao,free
251,2023-02-28,indicacao,free
251,2023-03-31,indicacao,free
251,2023-04-30,indicacao,free
251,2023-05-31,indicacao,free
251,2023-06-30,indicacao,free
252,2023-06-30,organico,premium
253,2023-07-31,organico,free
253,2023-08-31,organico,free
253,2023-09-30,organico,free
253,2023-10-31,organico,free
253,2023-11-30,organico,free
253,2023-12-31,organico,free
254,2023-03-31,organico,premium
255,2023-08-31,organico,free
255,2023-09-30,organico,free
255,2023-10-31,organico,free
256,2023-02-28,organico,free
256,2023-03-28,organico,free
257,2023-06-30,ads,free
257,2023-07-30,ads,free
257,2023-08-30,ads,free
257,2023-09-30,ads,free
257,2023-10-30,ads,free
257,2023-11-30,ads,free
257,2023-12-30,ads,free
258,2023-07-31,indicacao,free
258,2023-08-31,indicacao,free
258,2023-09-30,indicacao,free
258,2023-10-31,indicacao,free
258,2023-11-30,indicacao,free
258,2023-12-31,indicacao,free
259,2023-03-31,ads,free
259,2023-04-30,ads,free
259,2023-05-31,ads,free
259,2023-06-30,ads,free
259,2023-07-31,ads,free
259,2023-08-31,ads,free
259,2023-09-30,ads,free
260,2023-07-31,organico,free
260,2023-08-31,organico,free
260,2023-09-30,organico,free
260,2023-10-31,organico,free
260,2023-11-30,organico,free
260,2023-12-31,organico,free
261,2023-01-31,organico,free
261,2023-02-28,organico,free
261,2023-03-31,organico,free
261,2023-04-30,organico,free
261,2023-05-31,organico,free
261,2023-06-30,organico,free
261,2023-07-31,organico,free
262,2023-11-30,organico,free
262,2023-12-30,organico,free
263,2023-05-31,organico,free
263,2023-06-30,organico,free
263,2023-07-31,organico,free
263,2023-08-31,organico,free
263,2023-09-30,organico,free
263,2023-10-31,organico,free
263,2023-11-30,organico,free
263,2023-12-31,organico,free
264,2023-02-28,ads,premium
264,2023-03-28,ads,premium
264,2023-04-28,ads,premium
264,2023-05-28,ads,premium
264,2023-06-28,ads,premium
264,2023-07-28,ads,premium
264,2023-08-28,ads,premium
264,2023-09-28,ads,premium
265,2023-11-30,indicacao,premium
265,2023-12-30,indicacao,premium
266,2023-05-31,organico,free
266,2023-06-30,organico,free
267,2023-07-31,ads,free
267,2023-08-31,ads,free
267,2023-09-30,ads,free
267,2023-10-31,ads,free
267,2023-11-30,ads,free
268,2023-03-31,organico,premium
268,2023-04-30,organico,premium
269,2023-02-28,indicacao,free
269,2023-03-28,indicacao,free
269,2023-04-28,indicacao,free
269,2023-05-28,indicacao,free
269,2023-06-28,indicacao,free
269,2023-07-28,indicacao,free
269,2023-08-28,indicacao,free
269,2023-09-28,indicacao,free
269,2023-10-28,indicacao,free
269,2023-11-28,indicacao,free
269,2023-12-28,indicacao,free
270,2023-10-31,ads,free
270,2023-11-30,ads,free
270,2023-12-31,ads,free
271,2023-12-31,ads,free
272,2023-02-28,ads,free
272,2023-03-28,ads,free
272,2023-04-28,ads,free
272,2023-05-28,ads,free
272,2023-06-28,ads,free
272,2023-07-28,ads,free
272,2023-08-28,ads,free
272,2023-09-28,ads,free
272,2023-10-28,ads,free
272,2023-11-28,ads,free
273,2023-06-30,ads,free
273,2023-07-30,ads,free
273,2023-08-30,ads,free
273,2023-09-30,ads,free
273,2023-10-30,ads,free
273,2023-11-30,ads,free
273,2023-12-30,ads,free
274,2023-11-30,ads,free
275,2023-02-28,organico,free
275,2023-03-28,organico,free
275,2023-04-28,organico,free
275,2023-05-28,organico,free
275,2023-06-28,organico,free
275,2023-07-28,organico,free
275,2023-08-28,organico,free
275,2023-09-28,organico,free
276,2023-02-28,ads,free
276,2023-03-28,ads,free
276,2023-04-28,ads,free
276,2023-05-28,ads,free
276,2023-06-28,ads,free
276,2023-07-28,ads,free
277,2023-06-30,ads,premium
277,2023-07-30,ads,premium
277,2023-08-30,ads,premium
277,2023-09-30,ads,premium
277,2023-10-30,ads,premium
277,2023-11-30,ads,premium
277,2023-12-30,ads,premium
278,2023-02-28,organico,free
278,2023-03-28,organico,free
279,2023-05-31,ads,free
279,2023-06-30,ads,free
280,2023-01-31,organico,free
280,2023-02-28,organico,free
280,2023-03-31,organico,free
280,2023-04-30,organico,free
280,2023-05-31,organico,free
280,2023-06-30,organico,free
280,2023-07-31,organico,free
281,2023-05-31,organico,free
281,2023-06-30,organico,free
281,2023-07-31,organico,free
281,2023-08-31,organico,free
281,2023-09-30,organico,free
281,2023-10-31,organico,free
281,2023-11-30,organico,free
281,2023-12-31,organico,free
282,2023-06-30,ads,free
282,2023-07-30,ads,free
282,2023-08-30,ads,free
282,2023-09-30,ads,free
282,2023-10-30,ads,free
282,2023-11-30,ads,free
282,2023-12-30,ads,free
283,2023-05-31,organico,premium
283,2023-06-30,organico,premium
283,2023-07-31,organico,premium
283,2023-08-31,organico,premium
283,2023-09-30,organico,premium
283,2023-10-31,organico,premium
283,2023-11-30,organico,premium
283,2023-12-31,organico,premium
284,2023-05-31,organico,free
284,2023-06-30,organico,free
285,2023-12-31,indicacao,free
286,2023-04-30,ads,free
286,2023-05-30,ads,free
286,2023-06-30,ads,free
286,2023-07-30,ads,free
286,2023-08-30,ads,free
286,2023-09-30,ads,free
286,2023-10-30,ads,free
286,2023-11-30,ads,free
286,2023-12-30,ads,free
287,2023-08-31,organico,premium
287,2023-09-30,organico,premium
287,2023-10-31,organico,premium
287,2023-11-30,organico,premium
287,2023-12-31,organico,premium
288,2023-07-31,ads,premium
288,2023-08-31,ads,premium
288,2023-09-30,ads,premium
288,2023-10-31,ads,premium
288,2023-11-30,ads,premium
288,2023-12-31,ads,premium
289,2023-08-31,indicacao,free
290,2023-10-31,organico,free
290,2023-11-30,organico,free
290,2023-12-31,organico,free
291,2023-04-30,organico,free
291,2023-05-30,organico,free
291,2023-06-30,organico,free
291,2023-07-30,organico,free
291,2023-08-30,organico,free
291,2023-09-30,organico,free
291,2023-10-30,organico,free
291,2023-11-30,organico,free
291,2023-12-30,organico,free
292,2023-02-28,ads,free
292,2023-03-28,ads,free
292,2023-04-28,ads,free
292,2023-05-28,ads,free
292,2023-06-28,ads,free
292,2023-07-28,ads,free
292,2023-08-28,ads,free
292,2023-09-28,ads,free
292,2023-10-28,ads,free
293,2023-09-30,organico,free
293,2023-10-30,organico,free
293,2023-11-30,organico,free
293,2023-12-30,organico,free
294,2023-08-31,organico,free
294,2023-09-30,organico,free
294,2023-10-31,organico,free
295,2023-02-28,ads,free
295,2023-03-28,ads,free
295,2023-04-28,ads,free
295,2023-05-28,ads,free
295,2023-06-28,ads,free
295,2023-07-28,ads,free
296,2023-02-28,organico,free
296,2023-03-28,organico,free
296,2023-04-28,organico,free
296,2023-05-28,organico,free
296,2023-06-28,organico,free
296,2023-07-28,organico,free
296,2023-08-28,organico,free
296,2023-09-28,organico,free
296,2023-10-28,organico,free
296,2023-11-28,organico,free
296,2023-12-28,organico,free
297,2023-11-30,indicacao,free
297,2023-12-30,indicacao,free
298,2023-07-31,organico,free
298,2023-08-31,organico,free
298,2023-09-30,organico,free
298,2023-10-31,organico,free
298,2023-11-30,organico,free
298,2023-12-31,organico,free
299,2023-03-31,ads,premium
299,2023-04-30,ads,premium
299,2023-05-31,ads,premium
299,2023-06-30,ads,premium
299,2023-07-31,ads,premium
299,2023-08-31,ads,premium
299,2023-09-30,ads,premium
300,2023-05-31,ads,premium
300,2023-06-30,ads,premium
300,2023-07-31,ads,premium
300,2023-08-31,ads,premium
300,2023-09-30,ads,premium
300,2023-10-31,ads,premium
300,2023-11-30,ads,premium
300,2023-12-31,ads,premium
301,2023-02-28,organico,free
301,2023-03-28,organico,free
301,2023-04-28,organico,free
301,2023-05-28,organico,free
301,2023-06-28,organico,free
301,2023-07-28,organico,free
301,2023-08-28,organico,free
301,2023-09-28,organico,free
301,2023-10-28,organico,free
301,2023-11-28,organico,free
302,2023-09-30,indicacao,free
302,2023-10-30,indicacao,free
302,2023-11-30,indicacao,free
302,2023-12-30,indicacao,free
303,2023-07-31,indicacao,free
303,2023-08-31,indicacao,free
303,2023-09-30,indicacao,free
303,2023-10-31,indicacao,free
303,2023-11-30,indicacao,free
303,2023-12-31,indicacao,free
304,2023-10-31,organico,free
304,2023-11-30,organico,free
304,2023-12-31,organico,free
305,2023-09-30,organico,free
305,2023-10-30,organico,free
305,2023-11-30,organico,free
305,2023-12-30,organico,free
306,2023-07-31,ads,free
306,2023-08-31,ads,free
306,2023-09-30,ads,free
306,2023-10-31,ads,free
307,2023-07-31,organico,free
307,2023-08-31,organico,free
307,2023-09-30,organico,free
307,2023-10-31,organico,free
307,2023-11-30,organico,free
307,2023-12-31,organico,free
308,2023-01-31,ads,free
308,2023-02-28,ads,free
309,2023-03-31,ads,free
309,2023-04-30,ads,free
309,2023-05-31,ads,free
309,2023-06-30,ads,free
309,2023-07-31,ads,free
309,2023-08-31,ads,free
309,2023-09-30,ads,free
310,2023-07-31,organico,free
311,2023-04-30,ads,free
311,2023-05-30,ads,free
312,2023-01-31,ads,free
312,2023-02-28,ads,free
313,2023-07-31,organico,premium
313,2023-08-31,organico,premium
313,2023-09-30,organico,premium
313,2023-10-31,organico,premium
313,2023-11-30,organico,premium
313,2023-12-31,organico,premium
314,2023-07-31,organico,free
314,2023-08-31,organico,free
314,2023-09-30,organico,free
315,2023-11-30,indicacao,free
316,2023-05-31,organico,free
316,2023-06-30,organico,free
316,2023-07-31,organico,free
316,2023-08-31,organico,free
316,2023-09-30,organico,free
316,2023-10-31,organico,free
316,2023-11-30,organico,free
316,2023-12-31,organico,free
317,2023-10-31,organico,free
317,2023-11-30,organico,free
317,2023-12-31,organico,free
318,2023-05-31,ads,free
318,2023-06-30,ads,free
318,2023-07-31,ads,free
318,2023-08-31,ads,free
318,2023-09-30,ads,free
318,2023-10-31,ads,free
318,2023-11-30,ads,free
318,2023-12-31,ads,free
319,2023-02-28,organico,free
319,2023-03-28,organico,free
319,2023-04-28,organico,free
319,2023-05-28,organico,free
319,2023-06-28,organico,free
319,2023-07-28,organico,free
319,2023-08-28,organico,free
319,2023-09-28,organico,free
319,2023-10-28,organico,free
320,2023-01-31,indicacao,free
321,2023-09-30,ads,free
321,2023-10-30,ads,free
321,2023-11-30,ads,free
321,2023-12-30,ads,free
322,2023-05-31,ads,free
322,2023-06-30,ads,free
322,2023-07-31,ads,free
322,2023-08-31,ads,free
322,2023-09-30,ads,free
322,2023-10-31,ads,free
323,2023-07-31,ads,premium
323,2023-08-31,ads,premium
323,2023-09-30,ads,premium
323,2023-10-31,ads,premium
323,2023-11-30,ads,premium
323,2023-12-31,ads,premium
324,2023-02-28,organico,premium
324,2023-03-28,organico,premium
324,2023-04-28,organico,premium
324,2023-05-28,organico,premium
324,2023-06-28,organico,premium
324,2023-07-28,organico,premium
324,2023-08-28,organico,premium
324,2023-09-28,organico,premium
324,2023-10-28,organico,premium
324,2023-11-28,organico,premium
324,2023-12-28,organico,premium
325,2023-08-31,indicacao,free
325,2023-09-30,indicacao,free
325,2023-10-31,indicacao,free
325,2023-11-30,indicacao,free
325,2023-12-31,indicacao,free
326,2023-03-31,organico,free
326,2023-04-30,organico,free
327,2023-09-30,organico,free
327,2023-10-30,organico,free
327,2023-11-30,organico,free
328,2023-08-31,organico,free
328,2023-09-30,organico,free
328,2023-10-31,organico,free
328,2023-11-30,organico,free
328,2023-12-31,organico,free
329,2023-01-31,organico,free
330,2023-11-30,organico,free
331,2023-08-31,ads,free
331,2023-09-30,ads,free
331,2023-10-31,ads,free
331,2023-11-30,ads,free
331,2023-12-31,ads,free
332,2023-09-30,organico,free
332,2023-10-30,organico,free
333,2023-11-30,ads,free
333,2023-12-30,ads,free
334,2023-03-31,indicacao,premium
334,2023-04-30,indicacao,premium
334,2023-05-31,indicacao,premium
334,2023-06-30,indicacao,premium
334,2023-07-31,indicacao,premium
334,2023-08-31,indicacao,premium
334,2023-09-30,indicacao,premium
334,2023-10-31,indicacao,premium
334,2023-11-30,indicacao,premium
335,2023-08-31,indicacao,free
335,2023-09-30,indicacao,free
336,2023-08-31,organico,free
336,2023-09-30,organico,free
336,2023-10-31,organico,free
336,2023-11-30,organico,free
336,2023-12-31,organico,free
337,2023-05-31,organico,free
337,2023-06-30,organico,free
337,2023-07-31,organico,free
337,2023-08-31,organico,free
337,2023-09-30,organico,free
338,2023-12-31,organico,premium
339,2023-02-28,organico,free
339,2023-03-28,organico,free
339,2023-04-28,organico,free
340,2023-10-31,organico,free
340,2023-11-30,organico,free
340,2023-12-31,organico,free
341,2023-11-30,ads,free
341,2023-12-30,ads,free
342,2023-03-31,ads,free
342,2023-04-30,ads,free
342,2023-05-31,ads,free
342,2023-06-30,ads,free
342,2023-07-31,ads,free
342,2023-08-31,ads,free
342,2023-09-30,ads,free
342,2023-10-31,ads,free
342,2023-11-30,ads,free
342,2023-12-31,ads,free
343,2023-11-30,organico,free
343,2023-12-30,organico,free
344,2023-05-31,ads,free
344,2023-06-30,ads,free
344,2023-07-31,ads,free
344,2023-08-31,ads,free
344,2023-09-30,ads,free
344,2023-10-31,ads,free
345,2023-12-31,organico,premium
346,2023-09-30,organico,premium
346,2023-10-30,organico,premium
346,2023-11-30,organico,premium
346,2023-12-30,organico,premium
347,2023-11-30,organico,premium
347,2023-12-30,organico,premium
348,2023-04-30,organico,free
348,2023-05-30,organico,free
348,2023-06-30,organico,free
348,2023-07-30,organico,free
348,2023-08-30,organico,free
348,2023-09-30,organico,free
348,2023-10-30,organico,free
349,2023-02-28,organico,free
350,2023-09-30,ads,free
350,2023-10-30,ads,free
350,2023-11-30,ads,free
350,2023-12-30,ads,free
351,2023-03-31,organico,free
351,2023-04-30,organico,free
351,2023-05-31,organico,free
351,2023-06-30,organico,free
351,2023-07-31,organico,free
351,2023-08-31,organico,free
351,2023-09-30,organico,free
352,2023-10-31,organico,premium
352,2023-11-30,organico,premium
352,2023-12-31,organico,premium
353,2023-06-30,indicacao,free
353,2023-07-30,indicacao,free
354,2023-04-30,organico,free
354,2023-05-30,organico,free
354,2023-06-30,organico,free
354,2023-07-30,organico,free
354,2023-08-30,organico,free
354,2023-09-30,organico,free
355,2023-01-31,organico,free
355,2023-02-28,organico,free
355,2023-03-31,organico,free
355,2023-04-30,organico,free
355,2023-05-31,organico,free
355,2023-06-30,organico,free
355,2023-07-31,organico,free
355,2023-08-31,organico,free
355,2023-09-30,organico,free
355,2023-10-31,organico,free
356,2023-08-31,organico,premium
356,2023-09-30,organico,premium
356,2023-10-31,organico,premium
356,2023-11-30,organico,premium
357,2023-11-30,organico,free
357,2023-12-30,organico,free
358,2023-11-30,ads,free
358,2023-12-30,ads,free
359,2023-11-30,ads,free
359,2023-12-30,ads,free
360,2023-04-30,organico,free
360,2023-05-30,organico,free
360,2023-06-30,organico,free
360,2023-07-30,organico,free
360,2023-08-30,organico,free
360,2023-09-30,organico,free
360,2023-10-30,organico,free
361,2023-07-31,ads,free
361,2023-08-31,ads,free
362,2023-04-30,ads,free
363,2023-12-31,organico,free
364,2023-11-30,indicacao,free
364,2023-12-30,indicacao,free
365,2023-03-31,organico,free
365,2023-04-30,organico,free
365,2023-05-31,organico,free
365,2023-06-30,organico,free
365,2023-07-31,organico,free
365,2023-08-31,organico,free
366,2023-02-28,organico,free
366,2023-03-28,organico,free
366,2023-04-28,organico,free
366,2023-05-28,organico,free
366,2023-06-28,organico,free
366,2023-07-28,organico,free
366,2023-08-28,organico,free
366,2023-09-28,organico,free
366,2023-10-28,organico,free
367,2023-08-31,organico,premium
367,2023-09-30,organico,premium
367,2023-10-31,organico,premium
367,2023-11-30,organico,premium
367,2023-12-31,organico,premium
368,2023-08-31,organico,free
368,2023-09-30,organico,free
368,2023-10-31,organico,free
368,2023-11-30,organico,free
368,2023-12-31,organico,free
369,2023-08-31,ads,premium
369,2023-09-30,ads,premium
369,2023-10-31,ads,premium
369,2023-11-30,ads,premium
370,2023-07-31,ads,free
370,2023-08-31,ads,free
370,2023-09-30,ads,free
370,2023-10-31,ads,free
370,2023-11-30,ads,free
371,2023-08-31,indicacao,free
371,2023-09-30,indicacao,free
371,2023-10-31,indicacao,free
371,2023-11-30,indicacao,free
371,2023-12-31,indicacao,free
372,2023-07-31,organico,free
372,2023-08-31,organico,free
372,2023-09-30,organico,free
372,2023-10-31,organico,free
373,2023-09-30,organico,free
373,2023-10-30,organico,free
373,2023-11-30,organico,free
373,2023-12-30,organico,free
374,2023-06-30,organico,free
374,2023-07-30,organico,free
374,2023-08-30,organico,free
374,2023-09-30,organico,free
374,2023-10-30,organico,free
374,2023-11-30,organico,free
374,2023-12-30,organico,free
375,2023-11-30,indicacao,free
375,2023-12-30,indicacao,free
376,2023-02-28,ads,free
376,2023-03-28,ads,free
376,2023-04-28,ads,free
376,2023-05-28,ads,free
376,2023-06-28,ads,free
376,2023-07-28,ads,free
377,2023-11-30,ads,premium
377,2023-12-30,ads,premium
378,2023-09-30,organico,free
378,2023-10-30,organico,free
378,2023-11-30,organico,free
378,2023-12-30,organico,free
379,2023-09-30,organico,premium
379,2023-10-30,organico,premium
379,2023-11-30,organico,premium
379,2023-12-30,organico,premium
380,2023-06-30,organico,free
380,2023-07-30,organico,free
380,2023-08-30,organico,free
380,2023-09-30,organico,free
380,2023-10-30,organico,free
380,2023-11-30,organico,free
380,2023-12-30,organico,free
381,2023-02-28,organico,free
382,2023-09-30,organico,free
382,2023-10-30,organico,free
382,2023-11-30,organico,free
382,2023-12-30,organico,free
383,2023-10-31,organico,free
383,2023-11-30,organico,free
383,2023-12-31,organico,free
384,2023-10-31,ads,premium
384,2023-11-30,ads,premium
385,2023-10-31,organico,free
385,2023-11-30,organico,free
385,2023-12-31,organico,free
386,2023-03-31,ads,free
386,2023-04-30,ads,free
386,2023-05-31,ads,free
386,2023-06-30,ads,free
386,2023-07-31,ads,free
386,2023-08-31,ads,free
386,2023-09-30,ads,free
386,2023-10-31,ads,free
386,2023-11-30,ads,free
387,2023-07-31,ads,free
387,2023-08-31,ads,free
387,2023-09-30,ads,free
387,2023-10-31,ads,free
387,2023-11-30,ads,free
387,2023-12-31,ads,free
388,2023-08-31,ads,premium
388,2023-09-30,ads,premium
388,2023-10-31,ads,premium
388,2023-11-30,ads,premium
388,2023-12-31,ads,premium
389,2023-07-31,ads,free
389,2023-08-31,ads,free
389,2023-09-30,ads,free
389,2023-10-31,ads,free
389,2023-11-30,ads,free
389,2023-12-31,ads,free
390,2023-10-31,ads,free
390,2023-11-30,ads,free
390,2023-12-31,ads,free
391,2023-12-31,ads,free
392,2023-12-31,organico,free
393,2023-10-31,organico,free
393,2023-11-30,organico,free
393,2023-12-31,organico,free
394,2023-07-31,organico,free
394,2023-08-31,organico,free
395,2023-06-30,ads,free
395,2023-07-30,ads,free
395,2023-08-30,ads,free
395,2023-09-30,ads,free
395,2023-10-30,ads,free
395,2023-11-30,ads,free
395,2023-12-30,ads,free
396,2023-09-30,organico,free
396,2023-10-30,organico,free
396,2023-11-30,organico,free
397,2023-03-31,organico,free
398,2023-07-31,organico,premium
398,2023-08-31,organico,premium
398,2023-09-30,organico,premium
398,2023-10-31,organico,premium
398,2023-11-30,organico,premium
398,2023-12-31,organico,premium
399,2023-08-31,organico,free
399,2023-09-30,organico,free
399,2023-10-31,organico,free
399,2023-11-30,organico,free
400,2023-12-31,organico,premium
401,2023-04-30,organico,free
401,2023-05-30,organico,free
401,2023-06-30,organico,free
401,2023-07-30,organico,free
402,2023-02-28,organico,free
402,2023-03-28,organico,free
402,2023-04-28,organico,free
402,2023-05-28,organico,free
402,2023-06-28,organico,free
402,2023-07-28,organico,free
402,2023-08-28,organico,free
403,2023-10-31,indicacao,free
403,2023-11-30,indicacao,free
403,2023-12-31,indicacao,free
404,2023-02-28,ads,free
404,2023-03-28,ads,free
404,2023-04-28,ads,free
405,2023-10-31,ads,premium
405,2023-11-30,ads,premium
405,2023-12-31,ads,premium
406,2023-10-31,organico,premium
406,2023-11-30,organico,premium
406,2023-12-31,organico,premium
407,2023-05-31,ads,free
407,2023-06-30,ads,free
407,2023-07-31,ads,free
407,2023-08-31,ads,free
407,2023-09-30,ads,free
407,2023-10-31,ads,free
408,2023-12-31,organico,free
409,2023-09-30,ads,free
410,2023-11-30,organico,free
410,2023-12-30,organico,free
411,2023-05-31,organico,free
411,2023-06-30,organico,free
411,2023-07-31,organico,free
411,2023-08-31,organico,free
411,2023-09-30,organico,free
411,2023-10-31,organico,free
411,2023-11-30,organico,free
411,2023-12-31,organico,free
412,2023-04-30,indicacao,free
412,2023-05-30,indicacao,free
412,2023-06-30,indicacao,free
412,2023-07-30,indicacao,free
412,2023-08-30,indicacao,free
412,2023-09-30,indicacao,free
412,2023-10-30,indicacao,free
412,2023-11-30,indicacao,free
412,2023-12-30,indicacao,free
413,2023-10-31,organico,free
413,2023-11-30,organico,free
413,2023-12-31,organico,free
414,2023-10-31,ads,free
414,2023-11-30,ads,free
414,2023-12-31,ads,free
415,2023-04-30,organico,premium
415,2023-05-30,organico,premium
415,2023-06-30,organico,premium
415,2023-07-30,organico,premium
415,2023-08-30,organico,premium
415,2023-09-30,organico,premium
415,2023-10-30,organico,premium
415,2023-11-30,organico,premium
415,2023-12-30,organico,premium
416,2023-06-30,organico,free
416,2023-07-30,organico,free
416,2023-08-30,organico,free
416,2023-09-30,organico,free
416,2023-10-30,organico,free
417,2023-05-31,organico,free
417,2023-06-30,organico,free
417,2023-07-31,organico,free
417,2023-08-31,organico,free
417,2023-09-30,organico,free
417,2023-10-31,organico,free
417,2023-11-30,organico,free
417,2023-12-31,organico,free
418,2023-12-31,organico,premium
419,2023-12-31,organico,free
420,2023-09-30,organico,premium
421,2023-07-31,organico,free
421,2023-08-31,organico,free
421,2023-09-30,organico,free
421,2023-10-31,organico,free
421,2023-11-30,organico,free
421,2023-12-31,organico,free
422,2023-05-31,organico,free
422,2023-06-30,organico,free
422,2023-07-31,organico,free
422,2023-08-31,organico,free
422,2023-09-30,organico,free
422,2023-10-31,organico,free
422,2023-11-30,organico,free
422,2023-12-31,organico,free
423,2023-04-30,indicacao,premium
423,2023-05-30,indicacao,premium
423,2023-06-30,indicacao,premium
423,2023-07-30,indicacao,premium
423,2023-08-30,indicacao,premium
423,2023-09-30,indicacao,premium
423,2023-10-30,indicacao,premium
423,2023-11-30,indicacao,premium
423,2023-12-30,indicacao,premium
424,2023-02-28,organico,premium
424,2023-03-28,organico,premium
424,2023-04-28,organico,premium
424,2023-05-28,organico,premium
424,2023-06-28,organico,premium
424,2023-07-28,organico,premium
